longitude,latitude,wind_direction_10m_dominant
87.125,5.75,343
87.375,5.75,346
87.625,5.75,326
87.875,5.75,319
88.125,5.75,356
88.375,5.75,345
88.625,5.75,339
68.875,6.0,344
69.125,6.0,325
69.375,6.0,317
69.625,6.0,351
69.875,6.0,346
70.125,6.0,337
70.375,6.0,343
70.625,6.0,324
70.875,6.0,314
71.125,6.0,347
71.375,6.0,347
71.625,6.0,333
71.875,6.0,339
72.125,6.0,322
72.375,6.0,310
72.625,6.0,347
72.875,6.0,346
73.125,6.0,329
73.375,6.0,337
73.625,6.0,321
73.875,6.0,308
74.125,6.0,347
74.375,6.0,343
74.625,6.0,322
74.875,6.0,336
75.125,6.0,319
75.375,6.0,306
75.625,6.0,347
75.875,6.0,342
76.125,6.0,316
76.375,6.0,332
76.625,6.0,317
76.875,6.0,304
77.125,6.0,348
77.375,6.0,339
77.625,6.0,312
77.875,6.0,330
78.125,6.0,315
78.375,6.0,302
78.625,6.0,344
78.875,6.0,335
79.125,6.0,308
79.375,6.0,329
79.625,6.0,313
79.875,6.0,300
80.375,6.0,343
80.625,6.0,331
81.125,6.0,308
81.375,6.0,325
81.625,6.0,313
81.875,6.0,298
82.125,6.0,342
82.375,6.0,331
82.625,6.0,308
82.875,6.0,323
83.125,6.0,312
83.375,6.0,297
83.625,6.0,337
83.875,6.0,331
84.125,6.0,309
84.375,6.0,323
84.625,6.0,311
84.875,6.0,294
85.125,6.0,337
85.375,6.0,329
85.625,6.0,309
85.875,6.0,319
86.125,6.0,308
86.375,6.0,292
86.625,6.0,337
86.875,6.0,328
87.125,6.0,308
87.375,6.0,318
87.625,6.0,307
87.875,6.0,290
88.125,6.0,337
88.375,6.0,326
88.625,6.0,306
80.125,6.125,315
80.25,6.125,306
80.875,6.125,288
68.875,6.25,335
69.125,6.25,326
69.375,6.25,304
69.625,6.25,312
69.875,6.25,304
70.125,6.25,286
70.375,6.25,336
70.625,6.25,325
70.875,6.25,305
71.125,6.25,311
71.375,6.25,303
71.625,6.25,285
71.875,6.25,333
72.125,6.25,327
72.375,6.25,306
72.625,6.25,310
72.875,6.25,302
73.125,6.25,284
73.375,6.25,329
73.625,6.25,330
73.875,6.25,304
74.125,6.25,307
74.375,6.25,300
74.625,6.25,283
74.875,6.25,322
75.125,6.25,330
75.375,6.25,304
75.625,6.25,306
75.875,6.25,300
76.125,6.25,282
76.375,6.25,308
76.625,6.25,330
76.875,6.25,305
77.125,6.25,306
77.375,6.25,298
77.625,6.25,281
77.875,6.25,283
78.125,6.25,329
78.375,6.25,305
78.625,6.25,303
78.875,6.25,297
79.125,6.25,280
79.375,6.25,270
79.625,6.25,329
80.125,6.25,307
80.625,6.25,300
80.875,6.25,296
81.125,6.25,279
81.375,6.25,258
81.625,6.25,331
81.875,6.25,311
82.125,6.25,297
82.375,6.25,296
82.625,6.25,277
82.875,6.25,255
83.125,6.25,331
83.375,6.25,315
83.625,6.25,292
83.875,6.25,297
84.125,6.25,277
84.375,6.25,260
84.625,6.25,334
84.875,6.25,319
85.125,6.25,291
85.375,6.25,301
85.625,6.25,276
85.875,6.25,270
86.125,6.25,337
86.375,6.25,320
86.625,6.25,288
86.875,6.25,302
87.125,6.25,276
87.375,6.25,324
87.625,6.25,338
87.875,6.25,312
88.125,6.25,282
88.375,6.25,300
88.625,6.25,279
80.0,6.375,355
68.875,6.5,312
69.125,6.5,291
69.375,6.5,272
69.625,6.5,280
69.875,6.5,276
70.125,6.5,355
70.375,6.5,312
70.625,6.5,291
70.875,6.5,272
71.125,6.5,280
71.375,6.5,276
71.625,6.5,356
71.875,6.5,343
72.125,6.5,320
72.375,6.5,261
72.625,6.5,271
72.875,6.5,266
73.125,6.5,352
73.375,6.5,341
73.625,6.5,324
73.875,6.5,255
74.125,6.5,256
74.375,6.5,257
74.625,6.5,351
74.875,6.5,340
75.125,6.5,326
75.375,6.5,255
75.625,6.5,251
75.875,6.5,253
76.125,6.5,351
76.375,6.5,340
76.625,6.5,328
76.875,6.5,255
77.125,6.5,241
77.375,6.5,244
77.625,6.5,350
77.875,6.5,340
78.125,6.5,330
78.375,6.5,269
78.625,6.5,240
78.875,6.5,243
79.125,6.5,350
79.375,6.5,341
79.625,6.5,329
80.125,6.5,279
80.5,6.5,238
80.625,6.5,240
80.875,6.5,353
81.125,6.5,341
81.375,6.5,330
81.625,6.5,283
82.125,6.5,235
82.375,6.5,234
82.625,6.5,355
82.875,6.5,342
83.125,6.5,332
83.375,6.5,283
83.625,6.5,225
83.875,6.5,225
84.125,6.5,353
84.375,6.5,336
84.625,6.5,327
84.875,6.5,263
85.125,6.5,211
85.375,6.5,214
85.625,6.5,347
85.875,6.5,325
86.125,6.5,312
86.375,6.5,225
86.625,6.5,206
86.875,6.5,204
87.125,6.5,350
87.375,6.5,315
87.625,6.5,295
87.875,6.5,227
88.125,6.5,212
88.375,6.5,212
88.625,6.5,351
80.25,6.625,302
81.75,6.625,284
68.875,6.75,247
69.125,6.75,231
69.375,6.75,222
69.625,6.75,341
69.875,6.75,295
70.125,6.75,282
70.375,6.75,259
70.625,6.75,244
70.875,6.75,230
71.125,6.75,335
71.375,6.75,288
71.625,6.75,277
71.875,6.75,266
72.125,6.75,246
72.375,6.75,244
72.625,6.75,352
72.875,6.75,285
73.125,6.75,274
73.375,6.75,265
73.625,6.75,237
73.875,6.75,195
74.125,6.75,357
74.375,6.75,287
74.625,6.75,276
74.875,6.75,269
75.125,6.75,227
75.375,6.75,71
75.625,6.75,20
75.875,6.75,309
76.125,6.75,280
76.375,6.75,267
76.625,6.75,228
76.875,6.75,88
77.125,6.75,36
77.375,6.75,305
77.625,6.75,281
77.875,6.75,267
78.125,6.75,225
78.375,6.75,130
78.625,6.75,45
78.875,6.75,293
79.125,6.75,280
79.375,6.75,266
79.625,6.75,226
80.625,6.75,155
81.375,6.75,60
81.625,6.75,264
81.875,6.75,276
82.125,6.75,264
82.375,6.75,229
82.625,6.75,171
82.875,6.75,73
83.125,6.75,236
83.375,6.75,270
83.625,6.75,259
83.875,6.75,230
84.125,6.75,184
84.375,6.75,82
84.625,6.75,222
84.875,6.75,266
85.125,6.75,256
85.375,6.75,227
85.625,6.75,190
85.875,6.75,90
86.125,6.75,207
86.375,6.75,258
86.625,6.75,252
86.875,6.75,223
87.125,6.75,195
87.375,6.75,95
87.625,6.75,202
87.875,6.75,252
88.125,6.75,250
88.375,6.75,218
88.625,6.75,199
79.875,6.875,101
80.0,6.875,192
80.25,6.875,241
80.75,6.875,245
80.875,6.875,211
81.125,6.875,201
81.75,6.875,104
68.875,7.0,188
69.125,7.0,235
69.375,7.0,242
69.625,7.0,210
69.875,7.0,202
70.125,7.0,104
70.375,7.0,179
70.625,7.0,227
70.875,7.0,239
71.125,7.0,206
71.375,7.0,198
71.625,7.0,108
71.875,7.0,172
72.125,7.0,214
72.375,7.0,230
72.625,7.0,203
72.875,7.0,197
73.125,7.0,111
73.375,7.0,170
73.625,7.0,208
73.875,7.0,225
74.125,7.0,201
74.375,7.0,197
74.625,7.0,112
74.875,7.0,165
75.125,7.0,200
75.375,7.0,217
75.625,7.0,198
75.875,7.0,196
76.125,7.0,113
76.375,7.0,164
76.625,7.0,196
76.875,7.0,212
77.125,7.0,195
77.375,7.0,196
77.625,7.0,117
77.875,7.0,165
78.125,7.0,191
78.375,7.0,202
78.625,7.0,190
78.875,7.0,195
79.125,7.0,117
79.375,7.0,163
79.625,7.0,184
80.125,7.0,192
80.5,7.0,184
81.25,7.0,192
81.625,7.0,118
82.125,7.0,162
82.375,7.0,179
82.625,7.0,187
82.875,7.0,181
83.125,7.0,190
83.375,7.0,118
83.625,7.0,157
83.875,7.0,169
84.125,7.0,178
84.375,7.0,175
84.625,7.0,189
84.875,7.0,119
85.125,7.0,156
85.375,7.0,166
85.625,7.0,175
85.875,7.0,172
86.125,7.0,190
86.375,7.0,121
86.625,7.0,154
86.875,7.0,163
87.125,7.0,172
87.375,7.0,168
87.625,7.0,186
87.875,7.0,122
88.125,7.0,151
88.375,7.0,159
88.625,7.0,166
79.875,7.125,162
81.5,7.125,182
68.875,7.25,123
69.125,7.25,150
69.375,7.25,156
69.625,7.25,160
69.875,7.25,157
70.125,7.25,181
70.375,7.25,123
70.625,7.25,147
70.875,7.25,153
71.125,7.25,155
71.375,7.25,154
71.625,7.25,171
71.875,7.25,124
72.125,7.25,146
72.375,7.25,151
72.625,7.25,153
72.875,7.25,152
73.125,7.25,165
73.375,7.25,125
73.625,7.25,143
73.875,7.25,147
74.125,7.25,150
74.375,7.25,149
74.625,7.25,157
74.875,7.25,124
75.125,7.25,141
75.375,7.25,145
75.625,7.25,147
75.875,7.25,146
76.125,7.25,150
76.375,7.25,125
76.625,7.25,140
76.875,7.25,143
77.125,7.25,145
77.375,7.25,143
77.625,7.25,146
77.875,7.25,14
78.125,7.25,7
78.375,7.25,357
78.625,7.25,346
78.875,7.25,340
79.125,7.25,326
79.375,7.25,12
79.625,7.25,5
80.125,7.25,355
80.625,7.25,346
81.625,7.25,339
82.125,7.25,325
82.375,7.25,9
82.625,7.25,1
82.875,7.25,355
83.125,7.25,347
83.375,7.25,337
83.625,7.25,323
83.875,7.25,5
84.125,7.25,356
84.375,7.25,352
84.625,7.25,348
84.875,7.25,333
85.125,7.25,323
85.375,7.25,4
85.625,7.25,351
85.875,7.25,350
86.125,7.25,350
86.375,7.25,331
86.625,7.25,323
86.875,7.25,1
87.125,7.25,347
87.375,7.25,347
87.625,7.25,350
87.875,7.25,328
88.125,7.25,322
88.375,7.25,358
88.625,7.25,347
79.875,7.375,344
80.0,7.375,350
80.25,7.375,326
80.875,7.375,320
81.0,7.375,356
81.75,7.375,347
68.875,7.5,339
69.125,7.5,348
69.375,7.5,325
69.625,7.5,317
69.875,7.5,351
70.125,7.5,347
70.375,7.5,337
70.625,7.5,345
70.875,7.5,324
71.125,7.5,313
71.375,7.5,347
71.625,7.5,348
71.875,7.5,332
72.125,7.5,343
72.375,7.5,322
72.625,7.5,310
72.875,7.5,347
73.125,7.5,346
73.375,7.5,327
73.625,7.5,342
73.875,7.5,321
74.125,7.5,308
74.375,7.5,347
74.625,7.5,344
74.875,7.5,321
75.125,7.5,339
75.375,7.5,319
75.625,7.5,306
75.875,7.5,347
76.125,7.5,343
76.375,7.5,313
76.625,7.5,337
76.875,7.5,316
77.125,7.5,303
77.375,7.5,348
77.625,7.5,340
77.875,7.5,309
78.125,7.5,336
78.375,7.5,314
78.625,7.5,302
78.875,7.5,344
79.125,7.5,336
79.375,7.5,307
79.875,7.5,333
80.375,7.5,313
81.125,7.5,300
81.375,7.5,342
81.625,7.5,332
82.125,7.5,309
82.375,7.5,330
82.625,7.5,313
82.875,7.5,298
83.125,7.5,339
83.375,7.5,332
83.625,7.5,311
83.875,7.5,328
84.125,7.5,312
84.375,7.5,297
84.625,7.5,338
84.875,7.5,332
85.125,7.5,311
85.375,7.5,325
85.625,7.5,310
85.875,7.5,294
86.125,7.5,337
86.375,7.5,330
86.625,7.5,310
86.875,7.5,322
87.125,7.5,308
87.375,7.5,292
87.625,7.5,338
87.875,7.5,328
88.125,7.5,308
88.375,7.5,320
88.625,7.5,307
79.75,7.625,290
80.625,7.625,336
80.75,7.625,326
68.875,7.75,306
69.125,7.75,317
69.375,7.75,306
69.625,7.75,288
69.875,7.75,336
70.125,7.75,326
70.375,7.75,307
70.625,7.75,316
70.875,7.75,304
71.125,7.75,287
71.375,7.75,336
71.625,7.75,326
71.875,7.75,307
72.125,7.75,316
72.375,7.75,303
72.625,7.75,286
72.875,7.75,337
73.125,7.75,329
73.375,7.75,306
73.625,7.75,312
73.875,7.75,301
74.125,7.75,284
74.375,7.75,335
74.625,7.75,331
74.875,7.75,305
75.125,7.75,311
75.375,7.75,300
75.625,7.75,283
75.875,7.75,331
76.125,7.75,331
76.375,7.75,305
76.625,7.75,310
76.875,7.75,300
77.125,7.75,282
77.375,7.75,307
77.625,7.75,331
77.875,7.75,305
78.125,7.75,309
78.375,7.75,298
78.625,7.75,281
78.875,7.75,290
79.125,7.75,328
79.375,7.75,307
79.875,7.75,309
80.125,7.75,297
80.375,7.75,280
80.625,7.75,275
80.875,7.75,329
81.125,7.75,310
81.375,7.75,307
81.625,7.75,297
81.875,7.75,279
82.125,7.75,248
82.375,7.75,332
82.625,7.75,316
82.875,7.75,303
83.125,7.75,298
83.375,7.75,278
83.625,7.75,247
83.875,7.75,335
84.125,7.75,324
84.375,7.75,302
84.625,7.75,300
84.875,7.75,278
85.125,7.75,252
85.375,7.75,340
85.625,7.75,329
85.875,7.75,300
86.125,7.75,304
86.375,7.75,280
86.625,7.75,321
86.875,7.75,354
87.125,7.75,36
87.375,7.75,302
87.625,7.75,307
87.875,7.75,305
88.125,7.75,321
88.375,7.75,354
88.625,7.75,36
81.5,7.875,302
68.875,8.0,307
69.125,8.0,305
69.375,8.0,312
69.625,8.0,302
69.875,8.0,5
70.125,8.0,295
70.375,8.0,298
70.625,8.0,298
70.875,8.0,4
71.125,8.0,325
71.375,8.0,243
71.625,8.0,248
71.875,8.0,255
72.125,8.0,247
72.375,8.0,345
72.625,8.0,333
72.875,8.0,298
73.125,8.0,235
73.375,8.0,238
73.625,8.0,231
73.875,8.0,345
74.125,8.0,333
74.375,8.0,298
74.625,8.0,235
74.875,8.0,238
75.125,8.0,231
75.375,8.0,353
75.625,8.0,340
75.875,8.0,317
76.125,8.0,245
76.375,8.0,236
76.625,8.0,241
76.875,8.0,352
77.125,8.0,340
77.875,8.0,326
78.125,8.0,253
78.375,8.0,238
78.625,8.0,242
78.875,8.0,351
79.125,8.0,341
79.375,8.0,329
79.625,8.0,271
79.875,8.0,235
80.125,8.0,239
80.375,8.0,351
80.625,8.0,342
80.875,8.0,330
81.125,8.0,280
81.375,8.0,233
81.875,8.0,236
82.125,8.0,353
82.375,8.0,341
82.625,8.0,330
82.875,8.0,284
83.125,8.0,233
83.375,8.0,232
83.625,8.0,352
83.875,8.0,340
84.125,8.0,328
84.375,8.0,280
84.625,8.0,213
84.875,8.0,216
85.125,8.0,352
85.375,8.0,340
85.625,8.0,328
85.875,8.0,280
86.125,8.0,213
86.375,8.0,216
86.625,8.0,349
86.875,8.0,326
87.125,8.0,310
87.375,8.0,245
87.625,8.0,216
87.875,8.0,206
88.125,8.0,349
88.375,8.0,321
88.625,8.0,302
77.5,8.125,239
81.375,8.125,217
68.875,8.25,210
69.125,8.25,348
69.375,8.25,314
69.625,8.25,294
69.875,8.25,244
70.125,8.25,222
70.375,8.25,214
70.625,8.25,351
70.875,8.25,315
71.125,8.25,291
71.375,8.25,260
71.625,8.25,239
71.875,8.25,222
72.125,8.25,349
72.375,8.25,303
72.625,8.25,281
72.875,8.25,259
73.125,8.25,237
73.375,8.25,224
73.625,8.25,356
73.875,8.25,292
74.125,8.25,276
74.375,8.25,262
74.625,8.25,236
74.875,8.25,229
75.125,8.25,20
75.375,8.25,325
75.625,8.25,283
75.875,8.25,263
76.125,8.25,230
76.375,8.25,164
76.625,8.25,28
77.375,8.25,325
77.625,8.25,285
78.375,8.25,266
78.625,8.25,229
78.875,8.25,107
79.125,8.25,40
79.375,8.25,329
79.75,8.25,285
79.875,8.25,266
80.125,8.25,227
80.375,8.25,126
80.625,8.25,49
80.875,8.25,320
81.125,8.25,283
81.625,8.25,265
81.875,8.25,226
82.125,8.25,146
82.375,8.25,61
82.625,8.25,265
82.875,8.25,277
83.125,8.25,263
83.375,8.25,228
83.625,8.25,166
83.875,8.25,71
84.125,8.25,207
84.375,8.25,270
84.625,8.25,258
84.875,8.25,227
85.125,8.25,168
85.375,8.25,77
85.625,8.25,197
85.875,8.25,264
86.125,8.25,256
86.375,8.25,226
86.625,8.25,175
86.875,8.25,84
87.125,8.25,184
87.375,8.25,254
87.625,8.25,251
87.875,8.25,224
88.125,8.25,181
88.375,8.25,91
88.625,8.25,183
77.0,8.375,245
78.0,8.375,247
79.875,8.375,219
81.25,8.375,190
68.875,8.5,95
69.125,8.5,180
69.375,8.5,239
69.625,8.5,245
69.875,8.5,214
70.125,8.5,191
70.375,8.5,98
70.625,8.5,172
70.875,8.5,229
71.125,8.5,241
71.375,8.5,206
71.625,8.5,190
71.875,8.5,102
72.125,8.5,171
72.375,8.5,221
72.625,8.5,237
72.875,8.5,203
73.125,8.5,192
73.375,8.5,104
73.625,8.5,164
73.875,8.5,210
74.125,8.5,230
74.375,8.5,201
74.625,8.5,191
74.875,8.5,106
75.125,8.5,162
75.375,8.5,204
75.625,8.5,224
75.875,8.5,199
76.125,8.5,191
76.375,8.5,106
76.625,8.5,156
76.875,8.5,196
77.125,8.5,217
77.625,8.5,196
77.875,8.5,190
78.125,8.5,109
78.375,8.5,156
78.625,8.5,188
78.875,8.5,206
79.125,8.5,192
79.375,8.5,191
79.625,8.5,110
80.125,8.5,156
80.375,8.5,184
80.625,8.5,199
80.875,8.5,187
81.125,8.5,191
81.625,8.5,111
81.875,8.5,155
82.125,8.5,177
82.375,8.5,188
82.625,8.5,180
82.875,8.5,190
83.125,8.5,114
83.375,8.5,155
83.625,8.5,172
83.875,8.5,178
84.125,8.5,177
84.375,8.5,187
84.625,8.5,115
84.875,8.5,154
85.125,8.5,169
85.375,8.5,175
85.625,8.5,175
85.875,8.5,185
86.125,8.5,117
86.375,8.5,151
86.625,8.5,163
86.875,8.5,171
87.125,8.5,170
87.375,8.5,186
87.625,8.5,118
87.875,8.5,150
88.125,8.5,161
88.375,8.5,168
88.625,8.5,166
77.125,8.625,183
77.25,8.625,117
68.875,8.75,146
69.125,8.75,155
69.375,8.75,160
69.625,8.75,158
69.875,8.75,174
70.125,8.75,118
70.375,8.75,145
70.625,8.75,153
70.875,8.75,156
71.125,8.75,156
71.375,8.75,169
71.625,8.75,119
71.875,8.75,142
72.125,8.75,150
72.375,8.75,152
72.625,8.75,153
72.875,8.75,158
73.125,8.75,121
73.375,8.75,141
73.625,8.75,148
73.875,8.75,150
74.125,8.75,150
74.375,8.75,155
74.625,8.75,121
74.875,8.75,141
75.125,8.75,146
75.375,8.75,149
75.625,8.75,148
75.875,8.75,152
76.125,8.75,121
76.375,8.75,139
76.75,8.75,144
76.875,8.75,146
77.375,8.75,144
77.625,8.75,146
77.875,8.75,121
78.125,8.75,138
78.375,8.75,142
78.625,8.75,144
78.875,8.75,142
79.125,8.75,143
79.375,8.75,14
79.625,8.75,9
80.125,8.75,358
80.375,8.75,351
80.625,8.75,341
80.875,8.75,326
81.125,8.75,13
81.375,8.75,6
81.625,8.75,357
81.875,8.75,351
82.125,8.75,338
82.375,8.75,326
82.625,8.75,9
82.875,8.75,1
83.125,8.75,356
83.375,8.75,351
83.625,8.75,335
83.875,8.75,327
84.125,8.75,5
84.375,8.75,357
84.625,8.75,353
84.875,8.75,354
85.125,8.75,333
85.375,8.75,327
85.625,8.75,4
85.875,8.75,352
86.125,8.75,350
86.375,8.75,356
86.625,8.75,331
86.875,8.75,326
87.125,8.75,2
87.375,8.75,350
87.625,8.75,349
87.875,8.75,355
88.125,8.75,328
88.375,8.75,324
88.625,8.75,360
77.25,8.875,349
80.0,8.875,345
81.0,8.875,354
68.875,9.0,327
69.125,9.0,321
69.375,9.0,356
69.625,9.0,351
69.875,9.0,341
70.125,9.0,354
70.375,9.0,325
70.625,9.0,316
70.875,9.0,352
71.125,9.0,351
71.375,9.0,339
71.625,9.0,351
71.875,9.0,324
72.125,9.0,312
72.375,9.0,349
72.625,9.0,351
72.875,9.0,335
73.125,9.0,350
73.375,9.0,322
73.625,9.0,311
73.875,9.0,347
74.125,9.0,349
74.375,9.0,330
74.625,9.0,348
74.875,9.0,320
75.125,9.0,308
75.375,9.0,347
75.625,9.0,346
75.875,9.0,322
76.125,9.0,346
76.375,9.0,318
76.625,9.0,305
76.875,9.0,347
77.375,9.0,343
77.625,9.0,317
77.875,9.0,344
78.125,9.0,315
78.875,9.0,303
79.125,9.0,347
79.375,9.0,340
79.625,9.0,316
80.125,9.0,343
80.375,9.0,315
80.625,9.0,302
80.875,9.0,344
81.375,9.0,336
81.625,9.0,315
81.875,9.0,339
82.125,9.0,314
82.375,9.0,301
82.625,9.0,340
82.875,9.0,332
83.125,9.0,317
83.375,9.0,336
83.625,9.0,313
83.875,9.0,298
84.125,9.0,337
84.375,9.0,332
84.625,9.0,314
84.875,9.0,331
85.125,9.0,311
85.375,9.0,296
85.625,9.0,337
85.875,9.0,331
86.125,9.0,311
86.375,9.0,328
86.625,9.0,310
86.875,9.0,294
87.125,9.0,336
87.375,9.0,328
87.625,9.0,308
87.875,9.0,326
88.125,9.0,308
88.375,9.0,294
88.625,9.0,336
77.125,9.125,325
77.25,9.125,307
78.375,9.125,323
78.5,9.125,307
68.875,9.25,292
69.125,9.25,335
69.375,9.25,325
69.625,9.25,308
69.875,9.25,322
70.125,9.25,305
70.375,9.25,291
70.625,9.25,334
70.875,9.25,326
71.125,9.25,309
71.375,9.25,320
71.625,9.25,304
71.875,9.25,290
72.125,9.25,335
72.375,9.25,328
72.625,9.25,308
72.875,9.25,318
73.125,9.25,303
73.375,9.25,289
73.625,9.25,336
73.875,9.25,330
74.125,9.25,307
74.375,9.25,315
74.625,9.25,302
74.875,9.25,286
75.125,9.25,340
75.375,9.25,334
75.625,9.25,307
75.875,9.25,313
76.125,9.25,301
76.625,9.25,285
76.875,9.25,343
77.625,9.25,335
77.875,9.25,306
78.125,9.25,312
78.375,9.25,300
78.875,9.25,284
79.0,9.25,331
79.375,9.25,334
79.625,9.25,306
79.875,9.25,311
80.375,9.25,299
80.625,9.25,282
80.75,9.25,295
81.125,9.25,329
81.375,9.25,310
81.625,9.25,311
81.875,9.25,299
82.125,9.25,281
82.375,9.25,283
82.625,9.25,329
82.875,9.25,314
83.125,9.25,309
83.375,9.25,299
83.625,9.25,280
83.875,9.25,259
84.125,9.25,332
84.375,9.25,317
84.625,9.25,307
84.875,9.25,299
85.125,9.25,280
85.375,9.25,243
85.625,9.25,341
85.875,9.25,335
86.125,9.25,308
86.375,9.25,303
86.625,9.25,284
86.875,9.25,247
87.125,9.25,349
87.375,9.25,349
87.625,9.25,309
87.875,9.25,309
88.125,9.25,290
88.375,9.25,311
88.625,9.25,356
76.375,9.375,35
77.25,9.375,300
78.625,9.375,310
79.0,9.375,305
80.125,9.375,289
80.625,9.375,313
68.875,9.5,50
69.125,9.5,316
69.375,9.5,313
69.625,9.5,313
69.875,9.5,30
70.125,9.5,42
70.375,9.5,336
70.625,9.5,297
70.875,9.5,301
71.125,9.5,283
71.375,9.5,5
71.625,9.5,357
71.875,9.5,83
72.125,9.5,134
72.375,9.5,260
72.625,9.5,226
72.875,9.5,351
73.125,9.5,339
73.375,9.5,291
73.625,9.5,114
73.875,9.5,252
74.125,9.5,222
74.375,9.5,345
74.625,9.5,326
74.875,9.5,286
75.125,9.5,281
75.375,9.5,241
75.625,9.5,227
75.875,9.5,354
76.125,9.5,341
76.375,9.5,311
76.625,9.5,255
76.75,9.5,224
77.125,9.5,231
77.625,9.5,353
77.875,9.5,341
78.125,9.5,319
78.375,9.5,265
78.625,9.5,227
78.875,9.5,231
79.375,9.5,352
79.625,9.5,342
79.875,9.5,327
80.375,9.5,276
80.875,9.5,230
81.125,9.5,229
81.375,9.5,353
81.625,9.5,343
81.875,9.5,330
82.125,9.5,284
82.375,9.5,231
82.625,9.5,229
82.875,9.5,354
83.125,9.5,344
83.375,9.5,331
83.625,9.5,291
83.875,9.5,231
84.125,9.5,226
84.375,9.5,354
84.625,9.5,345
84.875,9.5,330
85.125,9.5,297
85.375,9.5,229
85.625,9.5,220
85.875,9.5,350
86.125,9.5,338
86.375,9.5,325
86.625,9.5,282
86.875,9.5,210
87.125,9.5,210
87.375,9.5,347
87.625,9.5,332
87.875,9.5,314
88.125,9.5,267
88.375,9.5,216
88.625,9.5,204
76.75,9.625,346
68.875,9.75,326
69.125,9.75,303
69.375,9.75,258
69.625,9.75,221
69.875,9.75,209
70.125,9.75,350
70.375,9.75,323
70.625,9.75,298
70.875,9.75,257
71.125,9.75,226
71.375,9.75,214
71.625,9.75,354
71.875,9.75,325
72.125,9.75,292
72.375,9.75,264
72.625,9.75,238
72.875,9.75,218
73.125,9.75,1
73.375,9.75,321
73.625,9.75,288
73.875,9.75,263
74.125,9.75,236
74.375,9.75,217
74.625,9.75,2
74.875,9.75,315
75.125,9.75,286
75.375,9.75,261
75.625,9.75,234
75.875,9.75,218
76.375,9.75,31
76.625,9.75,352
77.0,9.75,295
77.625,9.75,266
77.875,9.75,228
78.125,9.75,173
78.375,9.75,36
78.625,9.75,356
78.875,9.75,294
79.0,9.75,267
79.375,9.75,227
79.625,9.75,146
80.0,9.75,42
80.125,9.75,1
80.25,9.75,293
80.625,9.75,266
80.875,9.75,228
81.125,9.75,135
81.375,9.75,52
81.625,9.75,18
81.875,9.75,291
82.125,9.75,265
82.375,9.75,226
82.625,9.75,142
82.875,9.75,61
83.125,9.75,50
83.375,9.75,282
83.625,9.75,261
83.875,9.75,225
84.125,9.75,154
84.375,9.75,70
84.625,9.75,159
84.875,9.75,273
85.125,9.75,257
85.375,9.75,224
85.625,9.75,161
85.875,9.75,75
86.125,9.75,169
86.375,9.75,264
86.625,9.75,254
86.875,9.75,224
87.125,9.75,166
87.375,9.75,83
87.625,9.75,175
87.875,9.75,252
88.125,9.75,250
88.375,9.75,223
88.625,9.75,176
76.25,9.875,88
77.375,9.875,168
68.875,10.0,241
69.125,10.0,245
69.375,10.0,220
69.625,10.0,181
69.875,10.0,89
70.125,10.0,159
70.375,10.0,231
70.625,10.0,241
70.875,10.0,216
71.125,10.0,180
71.375,10.0,93
71.625,10.0,155
71.875,10.0,221
72.125,10.0,237
72.375,10.0,210
72.625,10.0,180
72.875,10.0,97
73.125,10.0,156
73.375,10.0,214
73.625,10.0,233
73.875,10.0,201
74.125,10.0,182
74.375,10.0,99
74.625,10.0,155
74.875,10.0,207
75.125,10.0,229
75.375,10.0,200
75.625,10.0,183
75.875,10.0,101
76.375,10.0,151
76.625,10.0,197
76.875,10.0,221
77.375,10.0,196
77.625,10.0,184
77.875,10.0,104
78.125,10.0,151
78.375,10.0,190
78.625,10.0,213
78.875,10.0,194
79.125,10.0,187
79.25,10.0,106
79.625,10.0,150
79.875,10.0,183
80.125,10.0,203
80.375,10.0,189
80.625,10.0,188
80.875,10.0,107
81.125,10.0,150
81.375,10.0,179
81.625,10.0,196
81.875,10.0,185
82.125,10.0,187
82.375,10.0,107
82.625,10.0,148
82.875,10.0,173
83.125,10.0,187
83.375,10.0,179
83.625,10.0,185
83.875,10.0,110
84.125,10.0,148
84.375,10.0,167
84.625,10.0,172
84.875,10.0,174
85.125,10.0,183
85.375,10.0,111
85.625,10.0,148
85.875,10.0,164
86.125,10.0,168
86.375,10.0,171
86.625,10.0,181
86.875,10.0,111
87.125,10.0,145
87.375,10.0,159
87.625,10.0,164
87.875,10.0,167
88.125,10.0,180
88.375,10.0,113
88.625,10.0,145
76.25,10.125,156
77.125,10.125,162
77.25,10.125,162
68.875,10.25,175
69.125,10.25,114
69.375,10.25,143
69.625,10.25,153
69.875,10.25,157
70.125,10.25,157
70.375,10.25,167
70.625,10.25,115
70.875,10.25,141
71.125,10.25,151
71.375,10.25,154
71.625,10.25,155
71.875,10.25,162
72.125,10.25,116
72.375,10.25,141
72.625,10.25,149
72.875,10.25,152
73.125,10.25,153
73.375,10.25,156
73.625,10.25,115
73.875,10.25,138
74.125,10.25,145
74.375,10.25,148
74.625,10.25,148
74.875,10.25,149
75.125,10.25,116
75.375,10.25,137
75.625,10.25,144
75.875,10.25,147
76.375,10.25,146
76.625,10.25,146
77.375,10.25,116
77.625,10.25,136
78.0,10.25,142
78.125,10.25,144
78.375,10.25,143
78.625,10.25,143
78.875,10.25,117
